transaction_id,date,customer_id,product,quantity,amount
2418,2024-05-27,CUST0268,Widget C,5,310.87
2419,2024-02-07,CUST0385,Gadget X,3,362.51
2420,2024-07-16,CUST0133,Widget C,14,335.21
2421,2024-09-15,CUST0281,Widget B,4,236.09
2422,2024-08-18,CUST0248,Widget A,2,309.11
2423,2024-10-08,CUST0319,Gadget X,15,251.31
2424,2024-05-23,CUST0374,Tool Lite,2,275.57
2425,2024-11-15,CUST0073,Widget A,11,429.94
2426,2024-12-14,CUST0356,Gadget X,4,291.55
2427,2024-11-08,CUST0358,Widget B,18,223.87
2428,2024-03-01,CUST0343,Widget A,9,253.64
2429,2024-03-06,CUST0010,Tool Pro,7,424.3
2430,2024-02-19,CUST0193,Widget B,20,420.15
2431,2024-07-20,CUST0299,Tool Pro,1,73.45
2432,2024-07-10,CUST0464,Widget B,11,262.9
2433,2024-06-22,CUST0340,Gadget X,11,106.12
2434,2024-10-12,CUST0270,Gadget Y,6,497.15
2435,2024-07-06,CUST0023,Widget B,19,28.71
2436,2024-03-14,CUST0131,Widget B,12,325.22
2437,2024-04-11,CUST0088,Gadget X,17,165.94
2438,2024-11-04,CUST0031,Tool Pro,1,266.95
2439,2024-09-17,CUST0146,Tool Lite,13,205.31
2440,2024-07-24,CUST0103,Tool Lite,14,101.26
2441,2024-09-13,CUST0405,Widget C,2,316.35
2442,2024-01-21,CUST0357,Tool Lite,3,126.37
2443,2024-01-24,CUST0317,Tool Pro,7,35.42
2444,2024-01-20,CUST0139,Gadget X,17,141.97
2445,2024-03-11,CUST0028,Widget B,5,24.65
2446,2024-12-31,CUST0239,Gadget X,9,448.41
2447,2024-06-19,CUST0336,Widget B,3,186.58
2448,2024-08-30,CUST0484,Tool Lite,6,497.29
2449,2024-09-22,CUST0005,Widget A,15,196.66
2450,2024-08-21,CUST0035,Widget C,2,313.57
2451,2024-03-17,CUST0199,Widget A,9,345.95
2452,2024-11-06,CUST0339,Widget A,20,288.9
2453,2024-09-20,CUST0139,Widget C,7,25.01
2454,2024-03-12,CUST0340,Widget A,17,71.16
2455,2024-06-16,CUST0437,Gadget Y,14,147.0
2456,2024-11-09,CUST0468,Widget A,6,275.47
2457,2024-06-12,CUST0338,Widget B,1,391.41
2458,2024-03-24,CUST0185,Widget C,10,177.89
2459,2024-07-20,CUST0443,Gadget X,9,193.52
2460,2024-11-11,CUST0056,Widget B,18,133.09
2461,2024-06-02,CUST0010,Tool Pro,12,467.77
2462,2024-10-30,CUST0150,Gadget Y,4,202.65
2463,2024-06-21,CUST0445,Tool Lite,11,300.86
2464,2024-09-16,CUST0453,Widget C,15,106.09
2465,2024-09-17,CUST0333,Widget A,19,182.98
2466,2024-09-29,CUST0198,Widget A,3,409.46
2467,2024-09-07,CUST0119,Widget B,19,154.14
2468,2024-12-28,CUST0195,Widget B,15,322.77
2469,2024-10-15,CUST0261,Widget C,3,320.64
2470,2024-06-02,CUST0364,Widget B,4,75.22
2471,2024-08-31,CUST0051,Widget B,3,271.02
2472,2024-01-09,CUST0463,Widget C,6,292.27
2473,2024-07-07,CUST0162,Tool Pro,3,141.93
2474,2024-06-18,CUST0249,Widget B,6,201.78
2475,2024-12-10,CUST0444,Widget C,11,434.52
2476,2024-02-26,CUST0306,Tool Lite,19,434.48
2477,2024-08-01,CUST0273,Gadget Y,1,105.34
2478,2024-10-25,CUST0046,Widget B,6,480.63
2479,2024-06-06,CUST0096,Widget B,1,462.65
2480,2024-12-18,CUST0102,Widget B,7,467.92
2481,2024-11-18,CUST0257,Widget A,12,176.69
2482,2024-01-14,CUST0495,Widget B,15,90.57
2483,2024-11-01,CUST0235,Tool Lite,3,49.01
2484,2024-08-30,CUST0288,Widget C,8,343.46
2485,2024-05-15,CUST0475,Widget A,10,170.66
2486,2024-12-01,CUST0365,Widget A,7,271.19
2487,2024-10-23,CUST0012,Tool Lite,5,175.57
2488,2024-10-22,CUST0021,Tool Pro,10,494.8
2489,2024-04-26,CUST0127,Widget B,2,246.82
2490,2024-01-27,CUST0473,Gadget X,13,457.84
2491,2024-10-25,CUST0272,Tool Pro,10,178.24
2492,2024-09-02,CUST0157,Tool Lite,6,92.16
2493,2024-03-28,CUST0171,Widget A,9,291.97
2494,2024-09-25,CUST0251,Widget C,5,207.79
2495,2024-11-18,CUST0202,Widget B,19,298.67
2496,2024-11-13,CUST0382,Widget C,11,435.48
2497,2024-07-13,CUST0081,Gadget X,14,118.91
2498,2024-03-16,CUST0010,Widget B,8,269.57
2499,2024-12-14,CUST0178,Widget C,7,393.02
2500,2024-05-04,CUST0351,Tool Lite,9,191.33
2501,2024-01-17,CUST0181,Widget C,7,119.54
2502,2024-10-20,CUST0182,Tool Pro,6,495.8
2503,2024-12-24,CUST0321,Widget B,10,257.2
2504,2024-02-26,CUST0155,Gadget Y,9,284.37
2505,2024-04-07,CUST0121,Tool Lite,15,201.7
2506,2024-01-10,CUST0257,Gadget Y,9,189.24
2507,2024-08-13,CUST0142,Gadget X,3,476.3
2508,2024-06-09,CUST0416,Tool Pro,16,249.92
2509,2024-08-02,CUST0032,Widget A,12,138.8
2510,2024-03-18,CUST0321,Widget A,19,199.28
2511,2024-07-30,CUST0132,Widget B,12,426.56
2512,2024-12-19,CUST0450,Widget B,12,168.94
2513,2024-04-14,CUST0199,Tool Lite,17,308.84
2514,2024-07-29,CUST0456,Widget B,15,380.43
2515,2024-09-13,CUST0418,Widget B,6,388.77
2516,2024-11-09,CUST0016,Gadget Y,2,150.78
2517,2024-08-29,CUST0484,Gadget X,19,138.24
2518,2024-02-01,CUST0285,Tool Pro,13,13.73
2519,2024-12-27,CUST0486,Widget C,5,160.24
2520,2024-03-11,CUST0144,Widget C,18,315.36
2521,2024-09-22,CUST0116,Gadget Y,19,440.1
2522,2024-04-16,CUST0078,Gadget X,7,447.99
2523,2024-10-14,CUST0175,Tool Pro,14,413.92
2524,2024-06-15,CUST0460,Widget B,12,46.51
2525,2024-12-05,CUST0202,Widget A,10,417.87
2526,2024-09-01,CUST0337,Tool Lite,7,457.8
2527,2024-09-26,CUST0071,Gadget Y,11,303.51
2528,2024-07-11,CUST0045,Gadget Y,17,90.76
2529,2024-06-09,CUST0374,Widget B,18,107.58
2530,2024-03-29,CUST0196,Tool Lite,9,418.18
2531,2024-08-23,CUST0267,Gadget Y,3,173.47
2532,2024-09-29,CUST0492,Widget C,17,125.65
2533,2024-06-24,CUST0348,Tool Lite,7,398.79
2534,2024-10-06,CUST0314,Widget B,9,52.14
2535,2024-06-30,CUST0447,Widget C,7,188.47
2536,2024-12-12,CUST0321,Widget B,15,203.32
2537,2024-12-14,CUST0352,Widget A,9,53.22
2538,2024-11-25,CUST0117,Tool Pro,2,153.89
2539,2024-12-20,CUST0214,Tool Lite,4,62.69
2540,2024-05-15,CUST0124,Widget C,17,415.52
2541,2024-11-08,CUST0294,Tool Lite,6,109.13
2542,2024-09-04,CUST0079,Widget B,16,116.13
2543,2024-04-08,CUST0219,Tool Lite,5,95.02
2544,2024-05-06,CUST0497,Gadget Y,15,313.5
2545,2024-05-22,CUST0160,Gadget Y,19,115.09
2546,2024-10-12,CUST0466,Gadget X,11,215.55
2547,2024-06-01,CUST0310,Widget B,12,366.64
2548,2024-04-25,CUST0169,Tool Pro,19,475.81
2549,2024-06-01,CUST0230,Widget A,13,57.72
2550,2024-05-27,CUST0278,Tool Lite,19,401.41
2551,2024-12-26,CUST0068,Gadget X,2,229.19
2552,2024-04-16,CUST0106,Tool Lite,11,165.49
2553,2024-12-19,CUST0335,Tool Pro,4,17.87
2554,2024-12-26,CUST0071,Gadget Y,12,314.18
2555,2024-09-07,CUST0298,Widget A,1,476.84
2556,2024-06-11,CUST0278,Widget B,6,83.35
2557,2024-09-02,CUST0351,Gadget Y,14,433.49
2558,2024-06-27,CUST0410,Gadget X,16,403.17
2559,2024-10-13,CUST0104,Tool Lite,11,148.9
2560,2024-05-20,CUST0442,Tool Pro,11,387.18
2561,2024-05-27,CUST0071,Tool Lite,4,52.7
2562,2024-03-03,CUST0159,Gadget Y,6,390.4
2563,2024-10-20,CUST0353,Widget C,12,96.89
2564,2024-12-12,CUST0362,Gadget X,10,197.64
2565,2024-10-05,CUST0461,Gadget Y,6,269.31
2566,2024-07-13,CUST0269,Gadget X,15,498.82
2567,2024-07-21,CUST0466,Widget B,18,351.08
2568,2024-06-25,CUST0070,Widget C,6,266.62
2569,2024-03-15,CUST0221,Tool Pro,1,285.13
2570,2024-05-28,CUST0466,Widget C,15,306.49
2571,2024-01-22,CUST0500,Gadget Y,20,419.11
2572,2024-05-27,CUST0395,Tool Pro,15,381.3
2573,2024-12-31,CUST0075,Gadget X,19,13.3
2574,2024-02-10,CUST0336,Tool Pro,19,186.88
2575,2024-06-26,CUST0478,Gadget X,14,125.15
2576,2024-08-14,CUST0290,Gadget X,13,261.99
2577,2024-12-01,CUST0470,Widget C,16,283.32
2578,2024-05-11,CUST0081,Gadget Y,8,385.82
2579,2024-09-02,CUST0163,Gadget X,9,207.07
2580,2024-04-19,CUST0035,Tool Pro,12,446.19
2581,2024-04-13,CUST0286,Tool Lite,20,468.24
2582,2024-10-02,CUST0273,Gadget Y,11,283.13
2583,2024-05-18,CUST0486,Tool Pro,16,457.32
2584,2024-10-14,CUST0369,Widget A,13,390.17
2585,2024-12-22,CUST0061,Widget B,10,213.88
2586,2024-05-19,CUST0095,Widget B,2,478.22
2587,2024-03-11,CUST0163,Widget B,8,433.38
2588,2024-02-25,CUST0430,Gadget X,17,295.95
2589,2024-11-11,CUST0451,Tool Lite,4,213.6
2590,2024-10-27,CUST0075,Widget B,14,379.6
2591,2024-05-02,CUST0373,Gadget X,14,274.07
2592,2024-05-04,CUST0016,Widget B,9,146.97
2593,2024-01-26,CUST0392,Widget C,19,432.67
2594,2024-12-08,CUST0164,Gadget X,13,77.73
2595,2024-09-28,CUST0451,Gadget X,19,355.99
2596,2024-04-25,CUST0499,Gadget Y,1,260.0
2597,2024-11-22,CUST0212,Widget B,6,491.75
2598,2024-04-29,CUST0493,Tool Lite,17,447.65
2599,2024-01-27,CUST0211,Widget C,6,147.01
2600,2024-02-21,CUST0156,Widget C,10,319.76
2601,2024-07-30,CUST0227,Gadget Y,20,369.12
2602,2024-06-18,CUST0382,Widget A,17,216.76
2603,2024-08-29,CUST0479,Widget B,7,188.22
2604,2024-02-21,CUST0421,Tool Lite,19,434.73
2605,2024-12-14,CUST0458,Widget A,5,395.93
2606,2024-03-11,CUST0327,Widget C,5,422.37
2607,2024-01-03,CUST0478,Gadget X,11,151.14
2608,2024-10-08,CUST0379,Gadget Y,2,256.0
2609,2024-03-21,CUST0141,Widget C,3,159.23
2610,2024-07-27,CUST0078,Widget B,10,311.05
2611,2024-11-30,CUST0399,Gadget Y,5,68.14
2612,2024-08-31,CUST0097,Widget A,12,50.66
2613,2024-09-01,CUST0055,Gadget X,15,349.66
2614,2024-11-29,CUST0068,Gadget Y,13,492.84
2615,2024-04-12,CUST0095,Gadget Y,6,22.44
2616,2024-05-27,CUST0014,Widget C,15,466.96
2617,2024-06-13,CUST0391,Gadget X,1,13.07
2618,2024-05-26,CUST0314,Gadget X,5,29.31
2619,2024-11-26,CUST0316,Gadget X,7,86.41
2620,2024-01-31,CUST0137,Gadget X,6,160.35
2621,2024-02-15,CUST0311,Gadget X,10,323.19
2622,2024-11-29,CUST0291,Widget C,10,297.3
2623,2024-10-20,CUST0314,Tool Lite,3,440.42
2624,2024-04-28,CUST0119,Gadget X,6,45.65
2625,2024-09-30,CUST0306,Widget C,8,125.85
2626,2024-01-20,CUST0119,Widget C,7,324.9
2627,2024-03-30,CUST0119,Gadget X,14,414.65
2628,2024-08-01,CUST0352,Widget A,3,495.69
2629,2024-03-31,CUST0014,Widget B,8,66.71
2630,2024-01-19,CUST0184,Gadget X,5,169.73
2631,2024-07-22,CUST0041,Widget B,18,165.51
2632,2024-09-10,CUST0353,Widget C,12,112.09
2633,2024-04-05,CUST0400,Tool Pro,1,168.75
2634,2024-05-28,CUST0245,Widget A,16,245.46
2635,2024-01-20,CUST0069,Widget C,6,265.68
2636,2024-01-05,CUST0258,Widget A,12,320.37
2637,2024-06-01,CUST0434,Widget C,4,218.58
2638,2024-10-17,CUST0310,Tool Lite,16,371.7
2639,2024-11-04,CUST0241,Gadget Y,18,344.18
2640,2024-02-24,CUST0365,Gadget Y,13,149.12
2641,2024-06-20,CUST0333,Gadget Y,7,149.34
2642,2024-05-25,CUST0192,Tool Pro,16,264.71
2643,2024-08-20,CUST0095,Widget A,13,312.29
2644,2024-11-24,CUST0437,Tool Lite,15,199.05
2645,2024-10-05,CUST0199,Widget C,8,313.78
2646,2024-09-25,CUST0252,Widget B,4,361.2
2647,2024-09-09,CUST0243,Widget A,13,80.6
2648,2024-03-09,CUST0071,Widget A,5,481.92
2649,2024-09-15,CUST0084,Widget A,11,348.28
2650,2024-08-27,CUST0099,Widget C,5,468.96
2651,2024-05-19,CUST0116,Widget A,13,217.31
2652,2024-04-08,CUST0017,Gadget Y,11,450.45
2653,2024-02-27,CUST0210,Widget B,10,396.53
2654,2024-06-18,CUST0392,Widget C,14,362.49
2655,2024-03-24,CUST0497,Widget B,20,153.41
2656,2024-08-22,CUST0008,Tool Pro,13,212.51
2657,2024-11-27,CUST0474,Widget C,18,375.98
2658,2024-05-11,CUST0139,Widget C,3,73.57
2659,2024-04-05,CUST0487,Widget C,12,424.52
2660,2024-01-08,CUST0212,Tool Pro,16,492.55
2661,2024-06-21,CUST0114,Tool Lite,19,354.81
2662,2024-05-31,CUST0381,Tool Lite,1,460.43
2663,2024-10-17,CUST0344,Tool Pro,8,151.08
2664,2024-12-11,CUST0104,Tool Lite,20,475.35
2665,2024-04-08,CUST0388,Widget C,6,44.1
2666,2024-03-30,CUST0105,Widget B,8,117.03
2667,2024-11-08,CUST0034,Tool Pro,12,408.65
2668,2024-11-23,CUST0091,Gadget Y,12,356.71
2669,2024-07-26,CUST0475,Widget B,11,405.79
2670,2024-08-06,CUST0489,Tool Lite,17,61.87
2671,2024-09-20,CUST0225,Tool Lite,1,75.53
2672,2024-06-16,CUST0444,Tool Pro,20,419.81
2673,2024-02-14,CUST0316,Tool Pro,20,71.88
2674,2024-07-24,CUST0251,Gadget Y,13,307.22
2675,2024-12-08,CUST0353,Widget C,3,440.55
2676,2024-02-18,CUST0167,Widget A,8,326.12
2677,2024-04-04,CUST0444,Tool Lite,5,317.19
2678,2024-03-12,CUST0235,Widget C,16,315.79
2679,2024-09-01,CUST0455,Widget C,7,38.9
2680,2024-06-14,CUST0127,Tool Lite,2,371.77
2681,2024-05-07,CUST0219,Widget C,7,443.89
2682,2024-01-04,CUST0208,Tool Lite,10,264.6
2683,2024-05-13,CUST0398,Gadget X,14,213.53
2684,2024-07-15,CUST0022,Gadget X,3,249.87
2685,2024-04-30,CUST0312,Tool Lite,11,109.94
2686,2024-08-16,CUST0377,Gadget Y,13,280.85
2687,2024-05-16,CUST0423,Tool Lite,6,179.05
2688,2024-06-17,CUST0195,Tool Pro,14,270.93
2689,2024-06-03,CUST0369,Widget A,5,385.8
2690,2024-10-25,CUST0161,Gadget X,10,207.97
2691,2024-10-20,CUST0202,Tool Pro,10,356.02
2692,2024-01-06,CUST0314,Gadget Y,13,335.93
2693,2024-05-13,CUST0481,Tool Lite,16,96.7
2694,2024-11-30,CUST0381,Widget B,2,98.53
2695,2024-07-03,CUST0293,Tool Lite,9,181.54
2696,2024-12-20,CUST0305,Gadget X,14,237.49
2697,2024-04-30,CUST0275,Widget B,6,137.57
2698,2024-02-01,CUST0269,Widget B,6,486.92
2699,2024-12-07,CUST0329,Tool Pro,13,285.4
2700,2024-03-01,CUST0449,Tool Pro,17,140.16
2701,2024-08-26,CUST0361,Widget B,4,76.48
2702,2024-06-06,CUST0403,Gadget X,15,85.83
2703,2024-03-22,CUST0020,Widget B,3,289.9
2704,2024-07-26,CUST0267,Gadget Y,12,26.02
2705,2024-12-17,CUST0056,Gadget Y,4,79.8
2706,2024-09-14,CUST0232,Tool Lite,13,54.21
2707,2024-12-26,CUST0234,Gadget Y,1,410.17
2708,2024-06-08,CUST0424,Tool Lite,6,428.89
2709,2024-12-19,CUST0450,Gadget X,11,373.53
2710,2024-03-01,CUST0022,Tool Pro,5,197.38
2711,2024-11-23,CUST0450,Tool Lite,19,332.26
2712,2024-05-31,CUST0126,Gadget X,17,128.13
2713,2024-07-07,CUST0266,Widget C,13,60.1
2714,2024-11-10,CUST0276,Tool Lite,15,36.02
2715,2024-04-23,CUST0203,Widget A,1,435.82
2716,2024-04-22,CUST0377,Widget C,16,361.96
2717,2024-03-09,CUST0021,Tool Lite,13,480.57
2718,2024-09-01,CUST0286,Widget B,14,326.26
2719,2024-03-19,CUST0199,Gadget X,2,96.02
2720,2024-08-20,CUST0265,Tool Lite,10,234.01
2721,2024-11-06,CUST0392,Tool Pro,14,115.38
2722,2024-07-10,CUST0323,Gadget X,9,227.02
2723,2024-07-31,CUST0493,Widget B,4,361.43
2724,2024-12-25,CUST0026,Gadget X,20,116.46
2725,2024-10-08,CUST0098,Gadget X,15,286.6
2726,2024-08-29,CUST0150,Tool Lite,17,295.45
2727,2024-10-02,CUST0226,Gadget Y,12,101.21
2728,2024-12-06,CUST0204,Widget A,16,420.55
2729,2024-04-21,CUST0453,Widget C,11,24.34
2730,2024-05-06,CUST0156,Widget B,18,99.08
2731,2024-12-14,CUST0397,Gadget Y,12,86.04
2732,2024-11-01,CUST0424,Tool Lite,4,478.04
2733,2024-02-11,CUST0147,Widget B,6,455.72
2734,2024-09-26,CUST0237,Widget C,14,114.91
2735,2024-08-16,CUST0086,Tool Pro,18,211.85
2736,2024-09-27,CUST0217,Widget A,13,93.88
2737,2024-12-26,CUST0151,Gadget X,3,59.4
2738,2024-07-04,CUST0314,Tool Lite,5,219.28
2739,2024-02-09,CUST0471,Tool Pro,1,170.21
2740,2024-10-15,CUST0028,Tool Lite,11,428.4
2741,2024-02-27,CUST0354,Widget C,19,46.93
2742,2024-02-01,CUST0265,Widget C,9,158.57
2743,2024-10-07,CUST0463,Widget B,7,281.04
2744,2024-09-15,CUST0073,Gadget X,17,80.5
2745,2024-04-13,CUST0238,Gadget X,20,449.39
2746,2024-10-20,CUST0425,Tool Pro,15,169.3
2747,2024-10-01,CUST0331,Tool Lite,14,188.21
2748,2024-03-17,CUST0232,Gadget X,2,482.43
2749,2024-03-25,CUST0047,Tool Lite,15,396.78
2750,2024-06-16,CUST0370,Tool Lite,10,429.29
2751,2024-09-23,CUST0257,Tool Pro,2,274.68
2752,2024-08-14,CUST0058,Gadget Y,4,166.9
2753,2024-02-29,CUST0093,Widget C,16,470.45
2754,2024-12-14,CUST0399,Widget C,15,140.72
2755,2024-04-15,CUST0300,Gadget Y,12,69.86
2756,2024-10-25,CUST0481,Widget A,2,365.15
2757,2024-09-07,CUST0458,Gadget Y,20,236.88
2758,2024-02-16,CUST0357,Tool Lite,12,374.39
2759,2024-09-18,CUST0280,Widget A,9,251.62
2760,2024-08-16,CUST0070,Widget B,14,89.17
2761,2024-01-29,CUST0202,Widget B,11,202.61
2762,2024-08-20,CUST0212,Widget C,10,131.1
2763,2024-03-08,CUST0166,Gadget Y,1,19.58
2764,2024-09-19,CUST0231,Tool Pro,18,172.99
2765,2024-07-31,CUST0013,Tool Lite,9,434.06
2766,2024-08-21,CUST0092,Gadget Y,6,293.03
2767,2024-10-15,CUST0233,Gadget Y,10,477.01
2768,2024-01-30,CUST0303,Gadget Y,12,254.08
2769,2024-10-13,CUST0460,Tool Lite,14,360.59
2770,2024-08-24,CUST0365,Gadget X,1,67.07
2771,2024-12-10,CUST0459,Gadget X,15,447.7
2772,2024-06-06,CUST0104,Widget B,11,305.77
2773,2024-01-12,CUST0452,Gadget X,10,425.49
2774,2024-07-21,CUST0233,Widget A,2,295.31
2775,2024-05-10,CUST0047,Gadget Y,20,11.32
2776,2024-01-02,CUST0129,Gadget X,4,289.81
2777,2024-04-21,CUST0166,Widget B,12,225.67
2778,2024-10-23,CUST0355,Gadget X,2,89.42
2779,2024-02-07,CUST0333,Widget A,18,172.24
2780,2024-01-24,CUST0465,Widget C,13,336.69
2781,2024-08-04,CUST0365,Gadget Y,8,301.99
2782,2024-06-25,CUST0408,Gadget X,6,382.28
2783,2024-12-24,CUST0084,Tool Pro,3,456.23
2784,2024-02-02,CUST0368,Widget C,18,362.19
2785,2024-10-04,CUST0376,Widget A,4,114.98
2786,2024-01-31,CUST0064,Widget B,5,356.88
2787,2024-02-05,CUST0047,Widget A,5,410.58
2788,2024-08-29,CUST0059,Tool Pro,16,77.75
2789,2024-01-17,CUST0362,Gadget Y,14,476.11
2790,2024-05-26,CUST0231,Widget B,9,473.44
2791,2024-07-28,CUST0325,Widget A,12,264.28
2792,2024-04-02,CUST0186,Tool Lite,15,74.03
2793,2024-03-10,CUST0044,Tool Pro,20,23.76
2794,2024-11-24,CUST0269,Gadget Y,8,340.86
2795,2024-11-26,CUST0363,Gadget X,17,486.32
2796,2024-08-03,CUST0197,Widget A,19,76.01
2797,2024-07-10,CUST0373,Widget B,15,188.51
2798,2024-07-14,CUST0406,Widget B,2,367.31
2799,2024-08-17,CUST0500,Widget A,3,365.79
2800,2024-07-12,CUST0262,Gadget X,11,36.6
2801,2024-07-11,CUST0314,Widget C,12,102.34
2802,2024-02-11,CUST0487,Widget B,2,28.45
2803,2024-12-15,CUST0082,Widget B,5,31.79
2804,2024-12-04,CUST0194,Widget C,20,382.89
2805,2024-10-03,CUST0282,Tool Pro,4,249.58
2806,2024-03-09,CUST0195,Gadget Y,13,407.31
2807,2024-11-30,CUST0023,Widget A,17,346.15
2808,2024-06-27,CUST0394,Gadget X,3,238.14
2809,2024-03-01,CUST0088,Widget A,11,256.7
2810,2024-04-01,CUST0468,Widget C,10,433.18
2811,2024-10-02,CUST0172,Gadget Y,14,224.8
2812,2024-07-20,CUST0290,Widget A,13,344.96
2813,2024-09-27,CUST0447,Widget B,1,349.73
2814,2024-03-06,CUST0338,Widget C,6,363.8
2815,2024-04-24,CUST0442,Tool Lite,9,440.47
2816,2024-01-02,CUST0077,Gadget X,3,337.0
2817,2024-01-12,CUST0084,Gadget X,14,185.11
2818,2024-06-01,CUST0445,Widget B,4,126.03
2819,2024-08-25,CUST0075,Widget A,7,272.14
2820,2024-12-10,CUST0092,Widget B,19,462.91
2821,2024-10-05,CUST0394,Gadget Y,9,401.36
2822,2024-08-05,CUST0365,Gadget X,10,462.05
2823,2024-09-29,CUST0027,Gadget X,20,397.26
2824,2024-07-13,CUST0215,Tool Pro,17,408.67
2825,2024-04-27,CUST0158,Widget A,18,29.81
2826,2024-05-06,CUST0159,Gadget X,8,18.5
2827,2024-08-23,CUST0374,Tool Lite,2,489.22
2828,2024-06-26,CUST0394,Widget B,12,125.78
2829,2024-03-20,CUST0493,Widget B,19,200.05
2830,2024-05-21,CUST0229,Tool Lite,16,50.18
2831,2024-04-06,CUST0148,Widget B,7,290.61
2832,2024-02-27,CUST0321,Widget C,14,399.18
2833,2024-01-17,CUST0093,Gadget X,9,167.16
2834,2024-12-04,CUST0061,Tool Lite,6,235.51
2835,2024-08-02,CUST0461,Tool Pro,9,179.97
2836,2024-11-10,CUST0068,Tool Pro,17,437.19
2837,2024-01-09,CUST0492,Gadget X,2,477.51
2838,2024-05-03,CUST0104,Widget B,20,437.28
2839,2024-04-15,CUST0002,Gadget Y,13,289.55
2840,2024-02-04,CUST0319,Gadget Y,6,464.98
2841,2024-02-21,CUST0392,Widget C,10,55.85
2842,2024-10-31,CUST0130,Gadget Y,9,391.68
2843,2024-01-18,CUST0007,Widget B,1,325.03
2844,2024-08-16,CUST0235,Gadget Y,14,92.07
2845,2024-11-02,CUST0255,Tool Pro,7,464.16
2846,2024-12-10,CUST0438,Tool Pro,1,471.5
2847,2024-12-26,CUST0256,Gadget X,14,377.15
2848,2024-01-25,CUST0279,Widget C,5,335.36
2849,2024-05-05,CUST0414,Widget B,9,55.31
2850,2024-01-23,CUST0003,Widget A,9,107.43
2851,2024-07-24,CUST0312,Widget B,15,145.82
2852,2024-08-12,CUST0452,Gadget X,20,435.25
2853,2024-04-29,CUST0253,Widget A,11,260.58
2854,2024-10-03,CUST0122,Tool Lite,4,37.78
2855,2024-04-21,CUST0112,Gadget X,8,413.39
2856,2024-01-29,CUST0302,Gadget Y,8,456.71
2857,2024-03-12,CUST0338,Tool Lite,1,292.51
2858,2024-09-14,CUST0244,Widget B,11,496.17
2859,2024-05-28,CUST0233,Gadget Y,8,50.5
2860,2024-04-29,CUST0210,Widget C,3,346.52
2861,2024-10-21,CUST0227,Gadget Y,20,254.93
2862,2024-06-12,CUST0041,Gadget X,10,308.26
2863,2024-10-22,CUST0308,Gadget X,20,66.43
2864,2024-11-02,CUST0308,Gadget X,15,204.93
2865,2024-12-10,CUST0004,Gadget Y,19,320.31
2866,2024-06-13,CUST0126,Widget A,14,368.56
2867,2024-05-01,CUST0452,Tool Pro,20,66.62
2868,2024-06-03,CUST0281,Widget A,11,87.13
2869,2024-03-14,CUST0143,Widget C,18,434.7
2870,2024-12-04,CUST0318,Tool Pro,13,462.75
2871,2024-09-23,CUST0322,Gadget X,16,480.46
2872,2024-04-23,CUST0286,Widget C,18,210.95
2873,2024-07-30,CUST0420,Tool Pro,1,378.8
2874,2024-06-02,CUST0423,Tool Lite,11,78.42
2875,2024-05-20,CUST0107,Tool Pro,11,66.43
2876,2024-02-01,CUST0026,Tool Lite,11,387.97
2877,2024-10-12,CUST0095,Widget C,12,339.98
2878,2024-10-29,CUST0076,Gadget X,15,66.81
2879,2024-03-30,CUST0029,Gadget Y,5,197.47
2880,2024-11-16,CUST0335,Tool Lite,15,61.21
2881,2024-12-13,CUST0179,Tool Lite,16,457.51
2882,2024-08-06,CUST0019,Tool Lite,7,30.51
2883,2024-10-11,CUST0075,Widget B,18,312.58
2884,2024-09-10,CUST0438,Gadget X,6,25.64
2885,2024-01-25,CUST0017,Widget B,13,76.63
2886,2024-06-25,CUST0342,Widget B,9,178.04
2887,2024-11-25,CUST0296,Gadget Y,13,373.86
2888,2024-12-09,CUST0430,Tool Pro,2,269.29
2889,2024-07-14,CUST0309,Gadget X,19,224.44
2890,2024-09-25,CUST0153,Gadget X,3,131.85
2891,2024-06-12,CUST0170,Gadget X,16,463.49
2892,2024-12-22,CUST0472,Tool Pro,18,375.92
2893,2024-08-01,CUST0045,Widget B,12,114.9
2894,2024-07-28,CUST0026,Tool Pro,3,153.87
2895,2024-03-17,CUST0056,Gadget Y,7,104.3
2896,2024-06-02,CUST0214,Widget A,17,196.34
2897,2024-07-11,CUST0092,Gadget X,12,112.12
2898,2024-04-04,CUST0083,Tool Pro,10,16.57
2899,2024-10-02,CUST0345,Widget A,10,97.63
2900,2024-08-30,CUST0146,Widget B,11,328.81
2901,2024-05-03,CUST0313,Tool Lite,15,335.92
2902,2024-04-25,CUST0339,Widget B,15,157.72
2903,2024-06-02,CUST0355,Widget C,1,265.29
2904,2024-12-28,CUST0359,Tool Pro,5,83.32
2905,2024-03-14,CUST0305,Gadget Y,20,394.65
2906,2024-08-25,CUST0294,Widget C,19,96.31
2907,2024-01-30,CUST0404,Tool Pro,6,54.15
2908,2024-10-14,CUST0288,Widget A,20,21.13
2909,2024-07-30,CUST0091,Tool Pro,12,283.61
2910,2024-08-01,CUST0495,Tool Pro,19,203.44
2911,2024-10-12,CUST0234,Tool Pro,14,267.16
2912,2024-09-28,CUST0384,Widget B,14,461.75
2913,2024-03-09,CUST0297,Gadget X,1,431.32
2914,2024-07-17,CUST0185,Gadget X,10,292.45
2915,2024-05-04,CUST0477,Tool Lite,18,170.05
2916,2024-05-10,CUST0019,Gadget Y,16,75.97
